;id;org:resource;concept:name;time:timestamp;org:role;case:OrganizationalEntity;case:ProjectNumber;case:TaskNumber;case:dec_id_0;case:ActivityNumber;case:TotalDeclared;case:concept:name;case:RequestedAmount_0;case:Overspent;case:travel permit number;case:DeclarationNumber_0;case:RequestedBudget;case:BudgetNumber;case:OverspentAmount;case:RfpNumber_0;case:OrganizationalEntity_0;case:Rfp_id_0;case:Cost Type_0;case:dec_id_1;case:Activity_0;case:Task_0;case:Project_0;case:DeclarationNumber_1;case:RequestedAmount_1;case:Activity_1;case:dec_id_2;case:RfpNumber_1;case:OrganizationalEntity_1;case:Cost Type_1;case:Task_1;case:Rfp_id_1;case:Project_1;case:DeclarationNumber_2;case:RequestedAmount_2;case:dec_id_3;case:dec_id_4;case:DeclarationNumber_4;case:RequestedAmount_4;case:RequestedAmount_3;case:DeclarationNumber_3;case:Activity_2;case:Cost Type_2;case:RfpNumber_2;case:OrganizationalEntity_2;case:Project_2;case:Rfp_id_2;case:Task_2;case:Activity_3;case:Cost Type_3;case:RfpNumber_3;case:OrganizationalEntity_3;case:Project_3;case:Rfp_id_3;case:Task_3;case:RequestedAmount_9;case:dec_id_5;case:dec_id_6;case:dec_id_9;case:dec_id_7;case:dec_id_8;case:DeclarationNumber_8;case:DeclarationNumber_9;case:DeclarationNumber_5;case:DeclarationNumber_6;case:DeclarationNumber_7;case:RequestedAmount_8;case:RequestedAmount_6;case:RequestedAmount_5;object:name;action:name;action:status;org:actor:name;org:actor:name:a
3123;st_step 26141_0;STAFF MEMBER;Permit APPROVED by BUDGET OWNER;2018-04-24 11:31:23+02:00;BUDGET OWNER;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; permit; approved;; budget owner, budget owner;, STAFF MEMBER
3124;st_step 26145_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-04-27 05:15:43+02:00;SUPERVISOR;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
3125;st_step 26139_0;STAFF MEMBER;Permit FINAL_APPROVED by SUPERVISOR;2018-05-01 05:15:37+02:00;SUPERVISOR;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; permit; approved; final; supervisor, supervisor;, STAFF MEMBER
3126;rp_request for payment 26130_15;SYSTEM;Request Payment;2018-05-01 14:41:06+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
3127;rp_request for payment 26130_16;SYSTEM;Payment Handled;2018-05-03 17:31:17+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
3128;st_step 26153_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-07-12 13:53:48+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
3129;st_step 26151_0;STAFF MEMBER;Request For Payment REJECTED by ADMINISTRATION;2018-07-12 13:56:38+02:00;ADMINISTRATION;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; rejected;; administration, administration;, STAFF MEMBER
3130;st_step 26152_0;STAFF MEMBER;Request For Payment REJECTED by EMPLOYEE;2018-07-12 15:10:44+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; rejected;; employee;, STAFF MEMBER
3131;st_step 26150_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-07-13 11:30:26+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
3132;st_step 26149_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-07-13 11:30:28+02:00;ADMINISTRATION;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
3133;st_step 26148_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-07-19 13:29:45+02:00;BUDGET OWNER;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
3134;st_step 26147_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-07-26 05:15:31+02:00;SUPERVISOR;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
3135;rp_request for payment 26133_15;SYSTEM;Request Payment;2018-07-26 11:11:59+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
3136;rp_request for payment 26133_16;SYSTEM;Payment Handled;2018-07-31 17:30:58+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
3137;st_step 26159_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-08-09 10:01:57+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
3138;st_step 26158_0;STAFF MEMBER;Request For Payment REJECTED by ADMINISTRATION;2018-08-09 10:02:12+02:00;ADMINISTRATION;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; rejected;; administration, administration;, STAFF MEMBER
3139;st_step 26160_0;STAFF MEMBER;Request For Payment REJECTED by EMPLOYEE;2018-08-09 11:01:13+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; rejected;; employee;, STAFF MEMBER
3140;st_step 26155_0;STAFF MEMBER;Request For Payment SUBMITTED by EMPLOYEE;2018-08-09 16:36:02+02:00;EMPLOYEE;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment, employee; submitted;; employee;, STAFF MEMBER
3141;st_step 26154_0;STAFF MEMBER;Request For Payment APPROVED by ADMINISTRATION;2018-08-09 16:36:50+02:00;ADMINISTRATION;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; administration, administration;, STAFF MEMBER
3142;st_step 26156_0;STAFF MEMBER;Request For Payment APPROVED by BUDGET OWNER;2018-08-10 16:08:52+02:00;BUDGET OWNER;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved;; budget owner, budget owner;, STAFF MEMBER
3143;st_step 26157_0;STAFF MEMBER;Request For Payment FINAL_APPROVED by SUPERVISOR;2018-08-17 05:15:28+02:00;SUPERVISOR;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; request for payment; approved; final; supervisor, supervisor;, STAFF MEMBER
3144;rp_request for payment 26135_15;SYSTEM;Request Payment;2018-08-17 11:13:05+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; request;;;, SYSTEM
3145;rp_request for payment 26135_16;SYSTEM;Payment Handled;2018-08-20 17:31:18+02:00;UNDEFINED;organizational unit 65456;project 26129;task 427;;UNKNOWN;1018.1457203181963;travel permit 26127;507.3080864379715;False;travel permit number 26128;;955.9939051097774;budget 522;-875.9117290525471;request for payment number 26131;organizational unit 65461;request for payment 26130;0.0;;activity 505;task 26132;project 503;;248.58096235460604;activity 505;;request for payment number 26134;organizational unit 65461;0.0;task 26132;request for payment 26133;project 503;;99.20691468120332;declaration 26137;;;;146;declaration number 26138;activity 505;0.0;request for payment number 26136;organizational unit 65461;project 503;request for payment 26135;task 26132;;;;;;;;;;;;;;;;;;;;;; payment; handled;;;, SYSTEM
