;id;org:resource;concept:name;time:timestamp;org:role;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;object:name;action:name;action:status;org:actor:name;org:actor:name:a
570;st_step 108222_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-04-22 18:28:01+02:00;ADMINISTRATION;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approved;; administration, administration;, STAFF MEMBER
571;st_step 108223_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-04-23 08:43:45+02:00;SUPERVISOR;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
572;st_step 108221_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-04-23 16:32:57+02:00;EMPLOYEE;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration, employee; rejected;; employee;, STAFF MEMBER
573;st_step 108216_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-24 18:32:53+02:00;EMPLOYEE;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration, employee; submitted;; employee;, STAFF MEMBER
574;st_step 108218_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-04-24 18:32:56+02:00;ADMINISTRATION;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approved;; administration, administration;, STAFF MEMBER
575;st_step 108220_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-04-25 07:42:24+02:00;BUDGET OWNER;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
576;st_step 108219_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-01 09:55:20+02:00;EMPLOYEE;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration, employee; submitted;; employee;, STAFF MEMBER
577;st_step 108217_0;STAFF MEMBER;Declaration FOR_APPROVAL by ADMINISTRATION;2018-05-01 10:05:09+02:00;ADMINISTRATION;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approval;; administration, administration;, STAFF MEMBER
578;st_step 108212_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-02 10:28:53+02:00;EMPLOYEE;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration, employee; submitted;; employee;, STAFF MEMBER
579;st_step 108215_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-05-02 10:28:56+02:00;ADMINISTRATION;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approved;; administration, administration;, STAFF MEMBER
580;st_step 108214_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-05-02 11:07:51+02:00;BUDGET OWNER;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
581;st_step 108213_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-05-08 12:33:12+02:00;SUPERVISOR;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
582;dd_declaration 108210_19;SYSTEM;Request Payment;2018-05-10 09:35:41+02:00;UNDEFINED;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; payment; request;;;, SYSTEM
583;dd_declaration 108210_20;SYSTEM;Payment Handled;2018-05-14 17:31:21+02:00;UNDEFINED;declaration 108210;budget 86566;declaration number 108211;349.38132308011126; payment; handled;;;, SYSTEM
584;st_step 99081_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-17 22:08:29+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; submitted;; employee;, STAFF MEMBER
585;st_step 99082_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-04-18 09:50:25+02:00;ADMINISTRATION;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration; rejected;; administration, administration;, STAFF MEMBER
586;st_step 99080_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-04-18 10:31:45+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; rejected;; employee;, STAFF MEMBER
587;st_step 99078_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-19 08:34:15+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; submitted;; employee;, STAFF MEMBER
588;st_step 99079_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-04-19 08:34:24+02:00;ADMINISTRATION;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration; rejected;; administration, administration;, STAFF MEMBER
589;st_step 99077_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-04-19 12:50:49+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; rejected;; employee;, STAFF MEMBER
590;st_step 99076_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-19 15:08:29+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; submitted;; employee;, STAFF MEMBER
591;st_step 99074_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-04-19 15:09:03+02:00;ADMINISTRATION;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration; rejected;; administration, administration;, STAFF MEMBER
592;st_step 99075_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-04-19 15:50:06+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; rejected;; employee;, STAFF MEMBER
593;st_step 99073_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-19 15:57:46+02:00;EMPLOYEE;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration, employee; submitted;; employee;, STAFF MEMBER
594;st_step 99071_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-04-19 15:59:21+02:00;ADMINISTRATION;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration; approved;; administration, administration;, STAFF MEMBER
595;st_step 99072_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-20 08:43:53+02:00;SUPERVISOR;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
596;dd_declaration 99069_19;SYSTEM;Request Payment;2018-04-23 10:35:41+02:00;UNDEFINED;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; payment; request;;;, SYSTEM
597;dd_declaration 99069_20;SYSTEM;Payment Handled;2018-04-26 17:30:51+02:00;UNDEFINED;declaration 99069;budget 86566;declaration number 99070;144.82198719116272; payment; handled;;;, SYSTEM
598;st_step 115672_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-04-24 15:45:50+02:00;EMPLOYEE;declaration 115669;budget 86566;declaration number 115670;49.460878089595134; declaration, employee; submitted;; employee;, STAFF MEMBER
599;st_step 115673_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-04-24 15:46:05+02:00;ADMINISTRATION;declaration 115669;budget 86566;declaration number 115670;49.460878089595134; declaration; approved;; administration, administration;, STAFF MEMBER
600;st_step 115671_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-26 11:55:46+02:00;SUPERVISOR;declaration 115669;budget 86566;declaration number 115670;49.460878089595134; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
601;dd_declaration 115669_20;SYSTEM;Payment Handled;2019-02-04 17:31:16+01:00;UNDEFINED;declaration 115669;budget 86566;declaration number 115670;49.460878089595134; payment; handled;;;, SYSTEM
602;st_step 123328_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-04 14:19:35+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; submitted;; employee;, STAFF MEMBER
603;st_step 123329_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-05-04 14:22:43+02:00;ADMINISTRATION;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; rejected;; administration, administration;, STAFF MEMBER
604;st_step 123327_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-05-04 14:32:44+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; rejected;; employee;, STAFF MEMBER
605;st_step 123324_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-07 14:09:12+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; submitted;; employee;, STAFF MEMBER
606;st_step 123326_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-06-07 14:13:45+02:00;ADMINISTRATION;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; rejected;; administration, administration;, STAFF MEMBER
607;st_step 123325_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-06-07 14:44:04+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; rejected;; employee;, STAFF MEMBER
608;st_step 123322_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-11 13:36:12+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; submitted;; employee;, STAFF MEMBER
609;st_step 123323_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-06-11 13:37:15+02:00;ADMINISTRATION;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; rejected;; administration, administration;, STAFF MEMBER
610;st_step 123321_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-06-11 13:40:12+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; rejected;; employee;, STAFF MEMBER
611;st_step 123320_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-18 10:47:18+02:00;EMPLOYEE;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration, employee; submitted;; employee;, STAFF MEMBER
612;st_step 123318_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-06-18 10:48:53+02:00;ADMINISTRATION;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; approved;; administration, administration;, STAFF MEMBER
613;st_step 123319_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-06-18 14:11:21+02:00;BUDGET OWNER;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; approved;; budget owner, budget owner;, STAFF MEMBER
614;st_step 123317_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-06-19 10:55:55+02:00;SUPERVISOR;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
615;dd_declaration 123315_19;SYSTEM;Request Payment;2018-06-20 10:04:17+02:00;UNDEFINED;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; payment; request;;;, SYSTEM
616;dd_declaration 123315_20;SYSTEM;Payment Handled;2018-06-21 17:31:07+02:00;UNDEFINED;declaration 123315;budget 86566;declaration number 123316;615.2545432430321; payment; handled;;;, SYSTEM
617;st_step 124537_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-07 10:22:08+02:00;EMPLOYEE;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration, employee; submitted;; employee;, STAFF MEMBER
618;st_step 124542_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-05-07 10:30:58+02:00;ADMINISTRATION;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration; approved;; administration, administration;, STAFF MEMBER
619;st_step 124541_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-05-07 11:08:51+02:00;SUPERVISOR;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
620;st_step 124540_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-08 13:01:19+02:00;EMPLOYEE;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration, employee; submitted;; employee;, STAFF MEMBER
621;st_step 124538_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-05-17 12:40:37+02:00;ADMINISTRATION;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration; approved;; administration, administration;, STAFF MEMBER
622;st_step 124539_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-05-17 14:00:46+02:00;SUPERVISOR;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
623;dd_declaration 124535_20;SYSTEM;Payment Handled;2018-07-12 17:31:18+02:00;UNDEFINED;declaration 124535;budget 86566;declaration number 124536;66.53414949991803; payment; handled;;;, SYSTEM
624;st_step 122909_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-15 14:58:12+02:00;EMPLOYEE;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration, employee; submitted;; employee;, STAFF MEMBER
625;st_step 122911_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-05-15 15:00:07+02:00;ADMINISTRATION;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration; rejected;; administration, administration;, STAFF MEMBER
626;st_step 122910_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-05-15 15:17:08+02:00;EMPLOYEE;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration, employee; rejected;; employee;, STAFF MEMBER
627;st_step 122906_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-06-21 17:02:53+02:00;EMPLOYEE;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration, employee; submitted;; employee;, STAFF MEMBER
628;st_step 122907_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-07-11 15:56:38+02:00;ADMINISTRATION;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration; approved;; administration, administration;, STAFF MEMBER
629;st_step 122905_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-07-11 16:48:35+02:00;BUDGET OWNER;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration; rejected;; budget owner, budget owner;, STAFF MEMBER
630;st_step 122908_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-07-11 21:38:08+02:00;EMPLOYEE;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration, employee; rejected;; employee;, STAFF MEMBER
631;st_step 122903_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-07-12 13:59:37+02:00;EMPLOYEE;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration, employee; submitted;; employee;, STAFF MEMBER
632;st_step 122902_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-07-12 14:00:24+02:00;ADMINISTRATION;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration; approved;; administration, administration;, STAFF MEMBER
633;st_step 122904_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-07-12 15:36:17+02:00;SUPERVISOR;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; declaration; approved; final; supervisor, supervisor;, STAFF MEMBER
634;dd_declaration 122900_19;SYSTEM;Request Payment;2018-07-16 10:08:00+02:00;UNDEFINED;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; payment; request;;;, SYSTEM
635;dd_declaration 122900_20;SYSTEM;Payment Handled;2018-07-19 17:32:02+02:00;UNDEFINED;declaration 122900;budget 86566;declaration number 122901;118.60376190271025; payment; handled;;;, SYSTEM
636;st_step 120897_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-18 09:39:54+02:00;EMPLOYEE;declaration 120895;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
637;st_step 120898_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-05-18 09:45:30+02:00;ADMINISTRATION;declaration 120895;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
638;st_step 120900_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-22 11:36:24+02:00;EMPLOYEE;declaration 120895;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
639;st_step 120899_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-05-22 14:06:08+02:00;ADMINISTRATION;declaration 120895;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
640;st_step 120896_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-05-22 15:24:18+02:00;EMPLOYEE;declaration 120895;budget 86566;UNKNOWN;0.0; declaration, employee; rejected;; employee;, STAFF MEMBER
641;st_step 123471_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-29 10:59:53+02:00;EMPLOYEE;declaration 123467;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
642;st_step 123472_0;STAFF MEMBER;Declaration REJECTED by ADMINISTRATION;2018-05-29 10:59:57+02:00;ADMINISTRATION;declaration 123467;budget 86566;UNKNOWN;0.0; declaration; rejected;; administration, administration;, STAFF MEMBER
643;st_step 123469_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-05-29 13:35:09+02:00;EMPLOYEE;declaration 123467;budget 86566;UNKNOWN;0.0; declaration, employee; submitted;; employee;, STAFF MEMBER
644;st_step 123468_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-05-29 13:41:35+02:00;ADMINISTRATION;declaration 123467;budget 86566;UNKNOWN;0.0; declaration; approved;; administration, administration;, STAFF MEMBER
645;st_step 123470_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-05-30 10:46:24+02:00;SUPERVISOR;declaration 123467;budget 86566;UNKNOWN;0.0; declaration; rejected;; supervisor, supervisor;, STAFF MEMBER
